Code,ISU_CD,Name,Market,Dept,Close,ChangeCode,Changes,ChagesRatio,Open,High,Low,Volume,Amount,Marcap,Stocks,MarketId
264450,KR7264450008,유비쿼스,KOSDAQ,우량기업부,14420,1,520,3.74,13900,14530,13780,28228,403635080,147743080520,10245706,KSQ
288620,KR7288620008,에스퓨얼셀,KOSDAQ,벤처기업부,21400,1,250,1.18,21150,21400,20950,39479,837655350,147110362400,6874316,KSQ
100840,KR7100840008,SNT에너지,KOSPI,,19560,1,560,2.95,18880,19640,18880,22450,435565860,146831267160,7506711,STK
082850,KR7082850009,우리바이오,KOSDAQ,중견기업부,3050,1,70,2.35,3000,3120,2985,253809,770489770,146755562900,48116578,KSQ
002700,KR7002700003,신일전자,KOSPI,,2065,1,10,0.49,2055,2075,2045,384592,793866750,146713130865,71047521,STK
007540,KR7007540008,샘표,KOSPI,,51000,3,0,0.0,50500,51100,50400,6587,334753600,146665800000,2875800,STK
126880,KR7126880004,제이엔케이히터,KOSDAQ,우량기업부,6320,1,340,5.69,5980,6370,5980,791376,4967697470,146654986960,23204903,KSQ
005960,KR7005960000,동부건설,KOSPI,,6410,2,-10,-0.16,6450,6490,6390,52446,336787890,146627871830,22874863,STK
019440,KR7019440007,세아특수강,KOSPI,,17100,1,680,4.14,16640,17160,16450,74671,1262064740,146547000000,8570000,STK
333620,KR7333620003,엔시스,KOSDAQ,벤처기업부,13880,2,-500,-3.48,14500,14700,13860,209454,2962629860,146522054720,10556344,KSQ
302430,KR7302430004,이노메트리,KOSDAQ,벤처기업부,14900,1,260,1.78,14540,14940,14510,27839,410854060,146514799200,9833208,KSQ
053080,KR7053080008,원방테크,KOSDAQ,우량기업부,11250,1,250,2.27,11230,11400,11100,260131,2933765230,146247828750,12999807,KSQ
267320,KR7267320000,나인테크,KOSDAQ,우량기업부,3710,1,170,4.8,3655,3915,3560,6105626,22876267880,146161215340,39396554,KSQ
065450,KR7065450009,빅텍,KOSDAQ,우량기업부,5100,1,105,2.1,5010,5140,4995,444333,2252504090,146129280000,28652800,KSQ
071280,KR7071280002,로체시스템즈,KOSDAQ,우량기업부,9530,1,730,8.3,8860,9640,8860,367127,3421600420,145776626590,15296603,KSQ
378800,KR7378800007,샤페론,KOSDAQ,기술성장기업부,6410,2,-20,-0.31,6380,6450,6310,425819,2711836030,145358166210,22676781,KSQ
041020,KR7041020009,폴라리스오피스,KOSDAQ,벤처기업부,2960,2,-50,-1.66,3010,3115,2900,4201028,12580100155,144919619760,48959331,KSQ
000230,KR7000230003,일동홀딩스,KOSPI,,12530,2,-190,-1.49,12720,12880,12420,75921,953818030,144601212000,11540400,STK
102370,KR7102370004,케이옥션,KOSDAQ,기술성장기업부,5310,3,0,0.0,5330,5390,5220,136124,724871380,144294656850,27174135,KSQ
050110,KR7050110006,캠시스,KOSDAQ,중견기업부,1951,1,25,1.3,1926,1968,1918,906661,1766142682,144030854218,73824118,KSQ
241790,KR7241790005,오션브릿지,KOSDAQ,우량기업부,14390,1,590,4.28,13840,14450,13730,178728,2546552710,143937903260,10002634,KSQ
094850,KR7094850005,참좋은여행,KOSDAQ,중견기업부,10280,2,-10,-0.1,10290,10400,10260,50601,521390930,143920000000,14000000,KSQ
400760,KR7400760005,NH올원리츠,KOSPI,,3405,1,25,0.74,3400,3450,3380,75691,257239170,143691000000,42200000,STK
306040,KR7306040007,에스제이그룹,KOSDAQ,우량기업부,14550,1,220,1.54,14550,14700,14140,20358,293093640,143547797400,9865828,KSQ
200470,KR7200470003,에이팩트,KOSDAQ,중견기업부,3380,1,85,2.58,3265,3450,3265,251011,850033740,143183874340,42362093,KSQ
039860,KR7039860002,나노엔텍,KOSDAQ,중견기업부,5330,1,70,1.33,5260,5340,5240,104596,553520200,142884651910,26807627,KSQ
038110,KR7038110003,에코플라스틱,KOSDAQ,중견기업부,4180,2,-20,-0.48,4160,4195,4070,2533194,10480022550,142827966600,34169370,KSQ
306620,KR7306620006,네온테크,KOSDAQ,벤처기업부,3425,1,70,2.09,3360,3450,3315,740195,2517313650,142783478975,41688607,KSQ
037950,KR7037950003,엘컴텍,KOSDAQ,중견기업부,1690,2,-52,-2.99,1725,1754,1666,9571186,16266723497,142716307110,84447519,KSQ
377450,KR7377450002,리파인,KOSDAQ,중견기업부,8230,1,160,1.98,8110,8260,8060,73243,599553240,142625900000,17330000,KSQ
308170,KR7308170000,센트랄모텍,KOSPI,,16560,2,-390,-2.3,16780,16940,16440,251086,4172717980,142581600000,8610000,STK
007820,KR7007820004,에스엠코어,KOSDAQ,중견기업부,7100,1,150,2.16,6950,7120,6900,158728,1117678120,142241016600,20033946,KSQ
017550,KR7017550005,수산중공업,KOSPI,,2630,1,35,1.35,2595,2645,2595,175283,459357280,141980978690,53985163,STK
300080,KR7300080009,플리토,KOSDAQ,기술성장기업부,27100,1,550,2.07,27000,27300,26150,68120,1831929700,141785736600,5231946,KSQ
054800,KR7054800008,아이디스홀딩스,KOSDAQ,중견기업부,13700,2,-370,-2.63,13930,13930,13700,10412,143303350,141764257200,10347756,KSQ
417840,KR7417840006,저스템,KOSDAQ,벤처기업부,19930,1,1320,7.09,18510,21500,18280,6517674,129707657390,141758104000,7112800,KSQ
204610,KR7204610000,티쓰리,KOSDAQ,벤처기업부,2150,1,80,3.86,2065,2150,2060,5490106,11576286325,141688698000,65901720,KSQ
105330,KR7105330005,케이엔더블유,KOSDAQ,벤처기업부,11650,2,-20,-0.17,11690,12040,11470,158588,1871231280,141377200300,12135382,KSQ
089470,KR7089470009,HDC현대EP,KOSPI,,4430,1,130,3.02,4320,4440,4280,101768,445755075,141317000000,31900000,STK
255440,KR7255440000,야스,KOSDAQ,우량기업부,10820,4,2490,29.89,8500,10820,8470,1948661,19648883800,141287560000,13058000,KSQ
072870,KR7072870009,메가스터디,KOSDAQ,벤처기업부,11850,2,-20,-0.17,11850,11850,11660,15072,176647890,141263364150,11920959,KSQ
054050,KR7054050000,농우바이오,KOSDAQ,우량기업부,8800,1,140,1.62,8660,8800,8660,11265,98678630,141068936800,16030561,KSQ
024880,KR7024880007,케이피에프,KOSDAQ,중견기업부,7050,1,220,3.22,7260,7390,6950,1843274,13176167550,140904275100,19986422,KSQ
065680,KR7065680001,우주일렉트로,KOSDAQ,우량기업부,14440,1,240,1.69,14220,14570,14220,33899,489796210,140501200000,9730000,KSQ
066980,KR7066980004,이엔코퍼레이션,KOSDAQ,중견기업부,2810,1,90,3.31,2715,2870,2690,494707,1386078115,140461269770,49986217,KSQ
215100,KR7215100009,로보로보,KOSDAQ,벤처기업부,6900,1,100,1.47,7040,7170,6800,825557,5777072640,140404332600,20348454,KSQ
214430,KR7214430001,아이쓰리시스템,KOSDAQ,벤처기업부,19720,1,810,4.28,18960,19950,18960,32788,646816120,140145307200,7106760,KSQ
134380,KR7134380005,미원화학,KOSPI,,63700,1,700,1.11,63700,63700,63200,188,11952400,140093371600,2199268,STK
041590,KR7041590001,플래스크,KOSDAQ,중견기업부,1078,1,35,3.36,1025,1082,1025,431636,459855201,139968752154,129841143,KSQ
263700,KR7263700007,케어랩스,KOSDAQ,중견기업부,7630,1,100,1.33,7560,7630,7470,68757,519329730,139826617000,18325900,KSQ
000860,KR7000860007,강남제비스코,KOSPI,,21500,1,1870,9.53,19720,21500,19610,32634,682571080,139750000000,6500000,STK
214270,KR7214270001,FSN,KOSDAQ,중견기업부,4200,1,95,2.31,4110,4265,4100,246531,1032312380,139651944600,33250463,KSQ
215360,KR7215360009,우리산업,KOSDAQ,우량기업부,15290,1,30,0.2,15140,15320,14900,136529,2069829390,139630772270,9132163,KSQ
187870,KR7187870001,디바이스이엔지,KOSDAQ,우량기업부,19830,1,140,0.71,19880,19880,19360,37544,737837150,139535956470,7036609,KSQ
049720,KR7049720006,고려신용정보,KOSDAQ,우량기업부,9730,2,-240,-2.41,9920,9970,9670,254970,2504976960,139139000000,14300000,KSQ
009410,KR7009410002,태영건설,KOSPI,,3575,1,65,1.85,3535,3575,3520,66195,234982520,139064275350,38899098,STK
023800,KR7023800006,인지컨트롤스,KOSPI,,8790,1,70,0.8,8800,8840,8620,183286,1602373690,138962841630,15809197,STK
046390,KR7046390001,삼화네트웍스,KOSDAQ,중견기업부,3215,1,65,2.06,3180,3265,3150,612427,1965071645,138800979595,43172933,KSQ
004080,KR7004080008,신흥,KOSPI,,14600,3,0,0.0,14420,14720,14420,1829,26582280,138700000000,9500000,STK
013990,KR7013990007,아가방컴퍼니,KOSDAQ,중견기업부,4210,2,-215,-4.86,4425,4425,4100,1287035,5434361620,138456526560,32887536,KSQ
251630,KR7251630000,브이원텍,KOSDAQ,벤처기업부,9100,2,-240,-2.57,9390,9400,8960,123783,1128381300,137979478000,15162580,KSQ
361570,KR7361570005,알비더블유,KOSDAQ,중견기업부,14270,1,510,3.71,13900,14270,13770,21542,303405120,137936574110,9666193,KSQ
142760,KR7142760008,비엘,KOSDAQ,기술성장기업부,4385,2,-155,-3.41,4510,4600,4375,270119,1202234555,137902097845,31448597,KSQ
041440,KR7041440009,현대에버다임,KOSDAQ,중견기업부,7670,1,60,0.79,7520,7720,7520,156038,1192902060,137415290480,17915944,KSQ
372910,KR7372910000,한컴라이프케어,KOSPI,,4965,2,-5,-0.1,5010,5020,4955,80373,400652275,137403425790,27674406,STK
035610,KR7035610005,솔본,KOSDAQ,중견기업부,5020,2,-70,-1.38,5160,5250,4970,439495,2236801210,137276904940,27345997,KSQ
071200,KR7071200000,인피니트헬스케어,KOSDAQ,중견기업부,5620,1,30,0.54,5600,5640,5560,23950,134364010,137108093960,24396458,KSQ
373200,KR7373200005,하인크코리아,KOSDAQ,벤처기업부,7230,1,70,0.98,7120,7270,7000,225801,1618768370,136842210000,18927000,KSQ
253840,KR7253840003,수젠텍,KOSDAQ,기술성장기업부,8400,1,380,4.74,7980,8490,7960,168077,1391577590,136657995600,16268809,KSQ
304840,KR7304840002,피플바이오,KOSDAQ,기술성장기업부,11340,2,-260,-2.24,11530,11640,11330,133369,1523845480,136117467360,12003304,KSQ
115500,KR7115500001,케이씨에스,KOSDAQ,중견기업부,11320,2,-270,-2.33,11550,11550,11050,541702,6081541220,135840000000,12000000,KSQ
000180,KR7000180000,성창기업지주,KOSPI,,1945,1,47,2.48,1900,1970,1898,101232,196246134,135666862000,69751600,STK
071670,KR7071670004,에이테크솔루션,KOSDAQ,우량기업부,13560,2,-40,-0.29,13750,13840,13300,350676,4761234810,135600000000,10000000,KSQ
066620,KR7066620006,국보디자인,KOSDAQ,우량기업부,18020,1,590,3.38,17440,18110,17420,20332,363666700,135150000000,7500000,KSQ
061250,KR7061250007,화일약품,KOSDAQ,중견기업부,2030,3,0,0.0,2015,2045,2015,286514,579222465,135061636780,66532826,KSQ
008040,KR7008040008,사조동아원,KOSPI,,956,1,6,0.63,950,957,935,397055,377154458,134934237600,141144600,STK
039290,KR7039290002,인포뱅크,KOSDAQ,우량기업부,15520,1,430,2.85,15020,15790,14960,305250,4731890670,134930538560,8693978,KSQ
137080,KR7137080008,나래나노텍,KOSDAQ,중견기업부,12200,1,1150,10.41,11160,13190,10550,6988966,84551221430,134924948400,11059422,KSQ
263690,KR7263690000,디알젬,KOSDAQ,우량기업부,11900,2,-100,-0.83,12050,12080,11800,43862,523415570,134774759000,11325610,KSQ
311320,KR7311320006,지오엘리먼트,KOSDAQ,기술성장기업부,10680,3,0,0.0,10750,10780,10380,395826,4182950360,134723500800,12614560,KSQ
072770,KR7072770001,율호,KOSDAQ,중견기업부,2435,2,-130,-5.07,2585,2585,2435,1100768,2753857105,134451220545,55216107,KSQ
163730,KR7163730005,핑거,KOSDAQ,벤처기업부,14420,1,500,3.59,13740,14670,13740,105804,1515353880,134421524020,9321881,KSQ
026150,KR7026150003,특수건설,KOSDAQ,중견기업부,7660,1,190,2.54,7520,7680,7520,91457,697607250,134404895460,17546331,KSQ
068050,KR7068050004,팬엔터테인먼트,KOSDAQ,중견기업부,4850,2,-260,-5.09,5060,5090,4685,560061,2722423520,134316268600,27694076,KSQ
039560,KR7039560008,다산네트웍스,KOSDAQ,벤처기업부,3690,1,75,2.07,3600,3730,3600,116237,425894625,134245292220,36380838,KSQ
136410,KR7136410008,아셈스,KOSDAQ,벤처기업부,12180,2,-20,-0.16,12210,12320,12010,24999,303344540,134212711080,11019106,KSQ
096040,KR7096040001,이트론,KOSDAQ,중견기업부,209,1,19,10.0,191,215,182,67485614,13518395785,133996440655,641131295,KSQ
253590,KR7253590004,네오셈,KOSDAQ,벤처기업부,3480,1,70,2.05,3370,3540,3370,187926,654461485,133822098480,38454626,KSQ
368600,KR7368600003,아이씨에이치,KOSDAQ,기술성장기업부,7840,1,470,6.38,7370,7840,7320,527984,4035499840,133235037600,16994265,KSQ
003350,KR7003350006,한국화장품제조,KOSPI,,29300,1,350,1.21,29000,29400,28650,22169,644157900,132787600000,4532000,STK
141000,KR7141000000,비아트론,KOSDAQ,우량기업부,10960,1,410,3.89,10580,10980,10380,380437,4111241820,132777221600,12114710,KSQ
347770,KR7347770000,핌스,KOSDAQ,벤처기업부,16970,1,1610,10.48,15570,16970,15390,250118,4120189300,132680182580,7818514,KSQ
189330,KR7189330004,씨이랩,KOSDAQ,기술성장기업부,22000,2,-650,-2.87,22750,23200,22000,128727,2875654050,132600248000,6027284,KSQ
002200,KR7002200004,한국수출포장,KOSPI,,33150,1,650,2.0,32500,33200,32400,5068,167096900,132600000000,4000000,STK
016880,KR7016880007,웅진,KOSPI,,1658,1,1,0.06,1635,1685,1623,470280,780112205,132519098640,79927080,STK
004150,KR7004150009,한솔홀딩스,KOSPI,,3150,1,15,0.48,3150,3160,3120,107429,337097390,132327017550,42008577,STK
079960,KR7079960001,동양이엔피,KOSDAQ,우량기업부,16830,1,230,1.39,16600,16850,16100,41596,693713500,132283800000,7860000,KSQ
217500,KR7217500008,러셀,KOSDAQ,벤처기업부,4155,1,140,3.49,4035,4190,4000,1265410,5213771890,132178860000,31812000,KSQ
024850,KR7024850000,피에스엠씨,KOSDAQ,중견기업부,3245,1,190,6.22,3030,3280,2985,5929039,18341306615,131661416370,40573626,KSQ
251120,KR7251120002,바이오에프디엔씨,KOSDAQ,기술성장기업부,15140,1,20,0.13,15100,15280,15020,8519,128871570,131652898000,8695700,KSQ
327260,KR7327260006,RF머트리얼즈,KOSDAQ,벤처기업부,15770,1,950,6.41,14980,16230,14950,203971,3221315970,131415052870,8333231,KSQ
348350,KR7348350000,위드텍,KOSDAQ,우량기업부,12900,1,120,0.94,12780,13050,12780,31436,406115390,131368440000,10183600,KSQ
104620,KR7104620000,노랑풍선,KOSDAQ,중견기업부,8270,1,120,1.47,8280,8350,8160,55712,458580470,131014382020,15842126,KSQ
405000,KR7405000001,플라즈맵,KOSDAQ,기술성장기업부,7140,2,-250,-3.38,7410,7410,7130,397419,2863210880,131008975440,18348596,KSQ
164060,KR7164060006,이루다,KOSDAQ,벤처기업부,6960,1,110,1.61,6820,6970,6740,217586,1493606520,130825087680,18796708,KSQ
036580,KR7036580009,팜스코,KOSPI,,3560,1,65,1.86,3485,3585,3485,64750,229413110,130751477080,36727943,STK
308080,KR7308080001,바이젠셀,KOSDAQ,기술성장기업부,6870,3,0,0.0,6800,6880,6780,37883,258216950,130571632200,19006060,KSQ
046210,KR7046210001,파나진,KOSDAQ,벤처기업부,4050,2,-10,-0.25,4065,4240,4000,413490,1711118725,130153473000,32136660,KSQ
200350,KR7200350007,래몽래인,KOSDAQ,기술성장기업부,20150,1,1030,5.39,19120,21000,18980,411346,8230255600,129828545600,6443104,KSQ
241820,KR7241820000,피씨엘,KOSDAQ,벤처기업부,10840,2,-220,-1.99,11110,11200,10840,15497,170045620,129616438240,11957236,KSQ
004090,KR7004090007,한국석유,KOSPI,,10200,1,160,1.59,10180,10380,10150,40288,411973940,129480024000,12694120,STK
057680,KR7057680001,티사이언티픽,KOSDAQ,중견기업부,2335,3,0,0.0,2310,2360,2310,77374,180571970,129472142425,55448455,KSQ
267290,KR7267290005,경동도시가스,KOSPI,,21950,1,500,2.33,21500,22200,21450,11083,241809100,129404161700,5895406,STK
021080,KR7021080007,에이티넘인베스트,KOSDAQ,우량기업부,2695,3,0,0.0,2695,2710,2675,160473,431339415,129360000000,48000000,KSQ
058860,KR7058860008,KTis,KOSPI,,3715,1,15,0.41,3745,3795,3685,683118,2556587050,129289430000,34802000,STK
248170,KR7248170003,샘표식품,KOSPI,,28300,1,400,1.43,27900,28400,27900,7481,210420850,129282493800,4568286,STK
265560,KR7265560003,영화테크,KOSDAQ,벤처기업부,12060,2,-80,-0.66,12160,12230,11800,75656,904972020,128923570800,10690180,KSQ
063160,KR7063160006,종근당바이오,KOSPI,,23500,1,300,1.29,23200,24000,23000,18809,439707900,128920107000,5485962,STK
093920,KR7093920007,서원인텍,KOSDAQ,우량기업부,6920,1,60,0.87,6900,6960,6810,363543,2507171100,128712000000,18600000,KSQ
245620,KR7245620000,EDGC,KOSDAQ,기술성장기업부,1530,2,-80,-4.97,1590,1593,1527,1174681,1820765375,128636174430,84075931,KSQ
053260,KR7053260006,금강철강,KOSDAQ,우량기업부,6860,1,190,2.85,6670,6980,6670,129585,889059370,128419200000,18720000,KSQ
060230,KR7060230000,소니드,KOSDAQ,중견기업부,5420,2,-280,-4.91,5520,5570,5330,1927807,10486437380,128300771180,23671729,KSQ
259630,KR7259630002,엠플러스,KOSDAQ,벤처기업부,10440,1,130,1.26,10330,10520,10320,147047,1530694380,128228276880,12282402,KSQ
114840,KR7114840002,아이패밀리에스씨,KOSDAQ,벤처기업부,15080,1,200,1.34,15200,15550,14880,142734,2164578290,128203343840,8501548,KSQ
256630,KR7256630005,포인트엔지니어링,KOSDAQ,벤처기업부,2210,1,5,0.23,2205,2215,2140,95170,207429895,128173529120,57997072,KSQ
246720,KR7246720007,아스타,KOSDAQ,벤처기업부,9930,1,90,0.91,9650,10800,9370,1913812,19329088000,128136968250,12904025,KSQ
005430,KR7005430004,한국공항,KOSPI,,40450,1,550,1.38,40100,40500,39400,3905,157099600,128079059750,3166355,STK
076080,KR7076080001,웰크론한텍,KOSDAQ,중견기업부,5660,2,-220,-3.74,5730,5830,5470,3991939,22557203970,127882922960,22594156,KSQ
000320,KR7000320002,노루홀딩스,KOSPI,,9610,1,20,0.21,9630,9690,9520,5232,50043510,127727961110,13291151,STK
053280,KR7053280004,예스24,KOSDAQ,우량기업부,5100,1,110,2.2,4965,5110,4965,28032,142193185,127500000000,25000000,KSQ
367000,KR7367000007,플래티어,KOSDAQ,벤처기업부,15340,2,-260,-1.67,15410,15780,15230,54154,838759140,127164105380,8289707,KSQ
205500,KR7205500002,액션스퀘어,KOSDAQ,중견기업부,2735,2,-40,-1.44,2745,2745,2700,74215,201976590,127057318630,46456058,KSQ
003460,KR7003460003,유화증권,KOSPI,,2240,1,10,0.45,2220,2240,2220,1789,3996760,127013409600,56702415,STK
214680,KR7214680001,디알텍,KOSDAQ,벤처기업부,2020,2,-115,-5.39,2120,2165,2010,3777847,7748717750,126890649060,62817153,KSQ
155650,KR7155650005,와이엠씨,KOSDAQ,우량기업부,6500,1,260,4.17,6240,6510,6220,261645,1683559010,126583327000,19474358,KSQ
086670,KR7086670007,비엠티,KOSDAQ,우량기업부,13870,1,150,1.09,13680,13950,13650,64194,887765230,126566163380,9125174,KSQ
039340,KR7039340005,한국경제TV,KOSDAQ,우량기업부,5500,1,80,1.48,5420,5520,5380,57068,310246940,126500000000,23000000,KSQ
096775,KR7096771001,SK이노베이션우,KOSPI,,101200,2,-1900,-1.84,104900,104900,101200,5270,538271800,126340711200,1248426,STK
003720,KR7003720000,삼영화학,KOSPI,,3715,1,5,0.13,3765,3870,3690,659080,2486746560,126310000000,34000000,STK
376980,KR7376980009,원티드랩,KOSDAQ,기술성장기업부,13370,1,20,0.15,13350,13570,13130,55450,736034370,126307673520,9447096,KSQ
014530,KR7014530000,극동유화,KOSPI,,3620,1,100,2.84,3540,3620,3525,150334,539258040,126227300400,34869420,STK
033170,KR7033170002,시그네틱스,KOSDAQ,중견기업부,1472,1,1,0.07,1453,1490,1441,2078796,3077534431,126192085568,85728319,KSQ
054670,KR7054670005,대한뉴팜,KOSDAQ,우량기업부,8790,1,60,0.69,8760,8840,8680,25835,226964610,126179746800,14354920,KSQ
263800,KR7263800005,데이타솔루션,KOSDAQ,중견기업부,7780,2,-30,-0.38,7940,8020,7780,266459,2097363790,126063852400,16203580,KSQ
047560,KR7047560008,이스트소프트,KOSDAQ,벤처기업부,11080,1,370,3.45,10770,11090,10690,149473,1635264630,126050866560,11376432,KSQ
261200,KR7261200000,덴티스,KOSDAQ,벤처기업부,8540,1,320,3.89,8180,8580,8180,89918,760849610,126032380600,14757890,KSQ
027050,KR7027050004,코리아나,KOSDAQ,중견기업부,3150,1,50,1.61,3100,3150,3065,112727,350710165,126000000000,40000000,KSQ
037440,KR7037440005,희림,KOSDAQ,우량기업부,9040,1,90,1.01,8930,9080,8920,176575,1589232970,125859174000,13922475,KSQ
353810,KR7353810005,이지바이오,KOSDAQ,중견기업부,3680,1,15,0.41,3630,3725,3630,60787,224919700,125825529600,34191720,KSQ
009070,KR7009070004,KCTC,KOSPI,,4175,1,35,0.85,4120,4200,4120,30561,127231570,125250000000,30000000,STK
140610,KR7140610007,엔솔바이오사이언스,KONEX,일반기업부,11560,2,-40,-0.34,11190,11600,11190,1188,13564380,125169529840,10827814,KNX
122350,KR7122350002,삼기,KOSDAQ,중견기업부,3260,1,95,3.0,3165,3265,3165,307558,989694940,124986535280,38339428,KSQ
008970,KR7008970006,동양철관,KOSPI,,1051,1,28,2.74,1019,1053,1019,516272,537420574,124948439790,118885290,STK
123690,KR7123690000,한국화장품,KOSPI,,7770,1,80,1.04,7630,7770,7610,28230,217653040,124848360000,16068000,STK
303530,KR7303530000,이노뎁,KOSDAQ,벤처기업부,17010,1,1410,9.04,15510,17690,15510,681746,11602313050,124841475990,7339299,KSQ
244460,KR7244460002,올리패스,KOSDAQ,기술성장기업부,4185,1,40,0.97,4210,4250,4105,80830,336882520,124822810215,29826239,KSQ
171120,KR7171120009,라이온켐텍,KOSDAQ,중견기업부,6600,2,-120,-1.79,6520,6710,6520,59872,393622380,124697601600,18893576,KSQ
199820,KR7199820002,제일전기공업,KOSDAQ,벤처기업부,11200,1,180,1.63,11040,11300,11030,72230,808656570,124432000000,11110000,KSQ
073560,KR7073560005,우리손에프앤지,KOSDAQ,우량기업부,1796,1,39,2.22,1748,1796,1748,319174,568518112,124350806828,69237643,KSQ
002600,KR7002600005,조흥,KOSPI,,207000,1,3500,1.72,201500,207000,201500,51,10322500,124200000000,600000,STK
021320,KR7021320007,KCC건설,KOSDAQ,우량기업부,5790,1,100,1.76,5750,5900,5410,20962,119670770,123906000000,21400000,KSQ
219130,KR7219130002,타이거일렉,KOSDAQ,중견기업부,19580,1,1660,9.26,17920,19590,17920,39121,744151370,123633798200,6314290,KSQ
007280,KR7007280001,한국특강,KOSPI,,2040,1,35,1.75,2005,2040,1995,19994,40388285,123602779920,60589598,STK
234690,KR7234690006,녹십자웰빙,KOSDAQ,우량기업부,6960,1,50,0.72,6840,7050,6840,26167,181942810,123555840960,17752276,KSQ
017900,KR7017900002,광전자,KOSPI,,2130,1,20,0.95,2110,2160,2110,87482,186474070,123420215190,57943763,STK
093190,KR7093190007,빅솔론,KOSDAQ,우량기업부,6410,1,60,0.94,6350,6440,6200,15701,99574150,123321381050,19238905,KSQ
201490,KR7201490000,미투온,KOSDAQ,중견기업부,3930,1,110,2.88,3920,4020,3840,376242,1477225085,122843036100,31257770,KSQ
950200,KR8840150005,소마젠,KOSDAQ,외국기업(소속부없음),6390,1,30,0.47,6310,6450,6250,27008,171606940,122720288670,19205053,KSQ
200230,KR7200230001,텔콘RF제약,KOSDAQ,중견기업부,1095,2,-8,-0.73,1100,1109,1075,501416,548463583,122510191035,111881453,KSQ
120030,KR7120030002,조선선재,KOSPI,,97400,1,2600,2.74,95000,97900,95000,3515,340263000,122495207400,1257651,STK
33626K,KR733626K013,두산퓨얼셀1우,KOSPI,,9160,1,40,0.44,9120,9220,9030,7938,72498410,122416072000,13364200,STK
950110,KR8392070007,SBI핀테크솔루션즈,KOSDAQ,외국기업(소속부없음),5080,1,100,2.01,4905,5270,4905,27015,137891175,122186903200,24052540,KSQ
175140,KR7175140003,인포마크,KOSDAQ,벤처기업부,8290,1,50,0.61,8380,8380,8130,3178,26373360,122146103500,14734150,KSQ
106080,KR7106080005,하이소닉,KOSDAQ,중견기업부,8250,5,-3530,-29.97,11780,11780,8250,2826564,25415889310,121922922000,14778536,KSQ
051160,KR7051160000,지어소프트,KOSDAQ,우량기업부,7870,1,40,0.51,7840,7900,7770,108977,852560490,121783764100,15474430,KSQ
289080,KR7289080004,SV인베스트먼트,KOSDAQ,벤처기업부,2285,1,50,2.24,2225,2315,2205,280879,636610265,121639690000,53234000,KSQ
067570,KR7067570002,엔브이에이치코리아,KOSDAQ,우량기업부,3705,1,30,0.82,3625,3750,3625,104619,387284970,121615557960,32824712,KSQ
047400,KR7047400007,유니온머티리얼,KOSPI,,2895,2,-5,-0.17,2865,3030,2865,4083510,12097522925,121590000000,42000000,STK
192250,KR7192250009,케이사인,KOSDAQ,벤처기업부,1717,1,66,4.0,1650,1720,1630,949022,1604038997,121342548269,70671257,KSQ
010040,KR7010040004,한국내화,KOSPI,,2945,1,35,1.2,2885,2960,2885,29903,87402590,120942497590,41067062,STK
043650,KR7043650001,국순당,KOSDAQ,우량기업부,6770,1,60,0.89,6710,6800,6670,40086,271622690,120900718080,17858304,KSQ
013310,KR7013310008,아진산업,KOSDAQ,우량기업부,3115,2,-5,-0.16,3110,3155,3085,466279,1452111085,120882502930,38806582,KSQ
215090,KR7215090002,휴센텍,KOSDAQ,관리종목(소속부없음),1505,0,0,0.0,0,0,0,0,0,120843123170,80294434,KSQ
099220,KR7099220006,SDN,KOSDAQ,중견기업부,2150,1,60,2.87,2085,2165,2085,749222,1602272750,120769393650,56171811,KSQ
066590,KR7066590001,우수AMS,KOSDAQ,중견기업부,3090,1,35,1.15,3050,3145,3040,447729,1384396955,120735891360,39073104,KSQ
086040,KR7086040003,바이오톡스텍,KOSDAQ,벤처기업부,8230,2,-130,-1.56,8490,8490,8210,103792,864898100,120710422290,14667123,KSQ
100700,KR7100700004,세운메디칼,KOSDAQ,우량기업부,2750,1,25,0.92,2700,2750,2700,29831,81216710,120450000000,43800000,KSQ
096630,KR7096630009,에스코넥,KOSDAQ,중견기업부,1817,3,0,0.0,1840,1884,1790,6166063,11245299520,120430692771,66279963,KSQ
210540,KR7210540001,디와이파워,KOSPI,,10890,1,170,1.59,10720,10890,10660,31257,337442770,120244200120,11041708,STK
011320,KR7011320009,유니크,KOSDAQ,중견기업부,6210,1,150,2.48,5970,6270,5970,179590,1108376690,119981515950,19320695,KSQ
049960,KR7049960008,쎌바이오텍,KOSDAQ,벤처기업부,12720,2,-50,-0.39,12770,12950,12600,7438,94571380,119568000000,9400000,KSQ
095190,KR7095190005,이엠코리아,KOSDAQ,중견기업부,2805,1,55,2.0,2750,2840,2725,96947,272683475,119439808785,42581037,KSQ
058400,KR7058400003,KNN,KOSDAQ,우량기업부,901,1,8,0.9,898,907,893,187090,168160677,119319177720,132429720,KSQ
408920,KR7408920007,메쎄이상,KOSDAQ,중견기업부,2785,2,-15,-0.54,2845,2845,2690,77288,214318670,118787087175,42652455,KSQ
332570,KR7332570001,와이팜,KOSDAQ,중견기업부,3175,1,285,9.86,2875,3380,2875,1530988,4924577965,118558805300,37341356,KSQ
066670,KR7066670001,디스플레이텍,KOSDAQ,우량기업부,6340,2,-260,-3.94,6640,6640,6250,422244,2695966880,118506760120,18691918,KSQ
